"idb.266436.3","TX"
"idb.266456.5","ID"
"idb.266464.4","IL"
"idb.266515.3","KS"
"idb.266539.d","KY"
"idb.266583.c","CA"
"idb.266621.7","LA"
"idb.266622.4","LA"
"idb.266623.5","KY"
"idb.266624.2","KY"
"idb.266648.8","ME"
"idb.266669.b","ND"
"idb.266671.2","VA"
"idb.266673.0","MD"
"idb.266678.b","MD"
"idb.266683.f","MA"
"idb.266684.8","MA"
"idb.266685.9","MA"
"idb.266686.a","MA"
"idb.266712.6","TN"
"idb.266744.5","MN"
"idb.266746.7","MN"
"idb.266754.4","MS"
"idb.266756.6","MO"
"idb.266757.7","MO"
"idb.266759.9","MO"
"idb.266787.a","AL"
"idb.266813.8","NE"
"idb.266814.f","NE"
"idb.266815.e","NE"
"idb.266818.3","NV"
"idb.266826.e","ME"
"idb.266831.8","CT"
"idb.266832.b","NM"
"idb.266834.d","NM"
"idb.266835.c","LA"
"idb.266853.c","NC"
"idb.266856.9","NC"
"idb.266859.6","NC"
"idb.266860.c","NC"
"idb.266861.d","NC"
"idb.266862.e","ND"
"idb.266865.9","FL"
"idb.266869.5","TX"
"idb.266871.c","TX"
"idb.266877.a","CO"
"idb.266878.5","IA"
"idb.266900.b","OK"
"idb.266902.9","OK"
"idb.266998.a","PA"
"idb.267012.0","OR"
"idb.267033.3","PR"
"idb.267037.7","PR"
"idb.267039.9","PR"
"idb.267044.3","PR"
"idb.267047.0","WA"
"idb.267057.1","CA"
"idb.267065.0","VA"
"idb.267102.0","CA"
"idb.267103.1","CA"
"idb.267119.a","OK"
"idb.267131.0","PA"
"idb.267149.f","SD"
"idb.267153.4","AL"
"idb.267161.5","SC"
"idb.267169.d","SD"
"idb.267188.2","IN"
"idb.267189.3","ME"
"idb.267193.8","MS"
"idb.267207.6","MN"
"idb.267280.9","FL"
"idb.267301.1","TN"
"idb.267302.2","TN"
"idb.267303.3","TN"
"idb.267304.4","TN"
"idb.267305.5","TN"
"idb.267307.7","TX"
"idb.267308.8","TX"
"idb.267309.9","TX"
"idb.267310.1","TX"
"idb.267313.2","TX"
"idb.267315.4","TX"
"idb.267323.1","TX"
"idb.267324.6","TX"
"idb.267327.5","TX"
"idb.267337.4","OH"
"idb.267360.6","OK"
"idb.267362.4","PR"
"idb.267374.3","UT"
